episode_idx,step,scene_name,slit_slot,x,y,z,local_x,local_y,local_z,power,exposure,gain,goal_dist,min_margin,clearance,scene_effect_mean,method,method_label,checkpoint,event
0,0,glare,far_right,-0.22608621418476105,-1.4828637838363647,1.5,-1.5,1.4901161193847656e-08,1.5,0.5,0.5,0.5,3.0,1.2799999713897705,1.2799999713897705,0.35152775049209595,flightonly,Flight-only learned camera,checkpoint/2026-05-10-02-45-09/checkpoint0014.pth,
0,1,glare,far_right,-0.22608621418476105,-1.4828637838363647,1.5,-1.5,1.4901161193847656e-08,1.5,0.6328613758087158,0.366140753030777,0.3571731448173523,3.0,1.2799999713897705,1.2799999713897705,0.34794920682907104,flightonly,Flight-only learned camera,checkpoint/2026-05-10-02-45-09/checkpoint0014.pth,
0,2,glare,far_right,-0.22610080242156982,-1.483047604560852,1.5001071691513062,-1.5001839399337769,-1.3276934623718262e-05,1.5001071691513062,0.7243994474411011,0.27746549248695374,0.2699979841709137,3.0001838207244873,1.2801839113235474,1.2801839113235474,0.31574997305870056,flightonly,Flight-only learned camera,checkpoint/2026-05-10-02-45-09/checkpoint0014.pth,
0,3,glare,far_right,-0.2264595925807953,-1.4834051132202148,1.5001771450042725,-1.500591516494751,0.00028751790523529053,1.5001771450042725,0.7878901958465576,0.21482521295547485,0.21109941601753235,3.000591516494751,1.280092477798462,1.280092477798462,0.22815825045108795,flightonly,Flight-only learned camera,checkpoint/2026-05-10-02-45-09/checkpoint0014.pth,
0,4,glare,far_right,-0.2271769493818283,-1.4819327592849731,1.5010967254638672,-1.4992440938949585,0.0012186169624328613,1.5010967254638672,0.8340915441513062,0.16807478666305542,0.16767315566539764,2.999244451522827,1.2766149044036865,1.2766149044036865,0.12856265902519226,flightonly,Flight-only learned camera,checkpoint/2026-05-10-02-45-09/checkpoint0014.pth,
0,5,glare,far_right,-0.22816863656044006,-1.4777841567993164,1.502793550491333,-1.49529230594635,0.002824261784553528,1.502793550491333,0.8698016405105591,0.1306619942188263,0.1325506567955017,2.9952950477600098,1.269425868988037,1.269425868988037,0.07728463411331177,flightonly,Flight-only learned camera,checkpoint/2026-05-10-02-45-09/checkpoint0014.pth,
0,6,glare,far_right,-0.22966887056827545,-1.4681669473648071,1.5055434703826904,-1.486011028289795,0.00575689971446991,1.5055434703826904,0.8961170315742493,0.10395118594169617,0.10716839134693146,2.9860217571258545,1.2551980018615723,1.2551980018615723,0.05455463379621506,flightonly,Flight-only learned camera,checkpoint/2026-05-10-02-45-09/checkpoint0014.pth,
0,7,glare,far_right,-0.23152270913124084,-1.455112338066101,1.5082558393478394,-1.473384976387024,0.009557202458381653,1.5082558393478394,0.915123701095581,0.08487825095653534,0.08880571275949478,2.973411798477173,1.2376582622528076,1.2376582622528076,0.0434705875813961,flightonly,Flight-only learned camera,checkpoint/2026-05-10-02-45-09/checkpoint0014.pth,
0,8,glare,far_right,-0.2348148673772812,-1.430505394935608,1.512157917022705,-1.4495553970336914,0.01652061939239502,1.512157917022705,0.9274029731750488,0.07269907742738724,0.07566802948713303,2.9496266841888428,1.2067396640777588,1.2067396640777588,0.038187768310308456,flightonly,Flight-only learned camera,checkpoint/2026-05-10-02-45-09/checkpoint0014.pth,
0,9,glare,far_right,-0.23835352063179016,-1.4028642177581787,1.5154303312301636,-1.4227633476257324,0.02418503165245056,1.5154303312301636,0.9213500618934631,0.06501594185829163,0.0675702840089798,2.9229040145874023,1.1736938953399658,1.1736938953399658,0.035784848034381866,flightonly,Flight-only learned camera,checkpoint/2026-05-10-02-45-09/checkpoint0014.pth,
