episode_idx,step,scene_name,slit_slot,x,y,z,local_x,local_y,local_z,power,exposure,gain,goal_dist,min_margin,clearance,scene_effect_mean,method,method_label,checkpoint,event
0,0,glare,far_right,-0.22608621418476105,-1.4828637838363647,1.5,-1.5,1.4901161193847656e-08,1.5,0.5,0.5,0.5,3.0,1.2799999713897705,1.2799999713897705,0.35152775049209595,pretrained,Pretrained camera head,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem/camera_head_pretrained_best.pth,
0,1,glare,far_right,-0.22608621418476105,-1.4828637838363647,1.5,-1.5,1.4901161193847656e-08,1.5,0.628613293170929,0.3687683045864105,0.3663787841796875,3.0,1.2799999713897705,1.2799999713897705,0.3485715091228485,pretrained,Pretrained camera head,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem/camera_head_pretrained_best.pth,
0,2,glare,far_right,-0.2261008322238922,-1.4830478429794312,1.5001072883605957,-1.500184178352356,-1.3276934623718262e-05,1.5001072883605957,0.7253808975219727,0.28142884373664856,0.27677154541015625,3.0001842975616455,1.280184268951416,1.280184268951416,0.3196859657764435,pretrained,Pretrained camera head,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem/camera_head_pretrained_best.pth,
0,3,glare,far_right,-0.22646062076091766,-1.4834059476852417,1.500177264213562,-1.5005923509597778,0.00028842687606811523,1.500177264213562,0.793264627456665,0.21831366419792175,0.21316757798194885,3.0005922317504883,1.2800902128219604,1.2800902128219604,0.23397886753082275,pretrained,Pretrained camera head,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem/camera_head_pretrained_best.pth,
0,4,glare,far_right,-0.22713379561901093,-1.481931447982788,1.5010793209075928,-1.4992362260818481,0.0011761486530303955,1.5010793209075928,0.8400508165359497,0.17127659916877747,0.16711586713790894,2.999236583709717,1.2765913009643555,1.2765913009643555,0.13188311457633972,pretrained,Pretrained camera head,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem/camera_head_pretrained_best.pth,
0,5,glare,far_right,-0.22817353904247284,-1.4777454137802124,1.502771258354187,-1.4952547550201416,0.0028349310159683228,1.502771258354187,0.8725082874298096,0.135768860578537,0.13293874263763428,2.9952573776245117,1.2693973779678345,1.2693973779678345,0.08093296736478806,pretrained,Pretrained camera head,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem/camera_head_pretrained_best.pth,
0,6,glare,far_right,-0.23006494343280792,-1.4681047201156616,1.505420446395874,-1.4860092401504517,0.006157815456390381,1.505420446395874,0.8952285051345825,0.10955846309661865,0.10809923708438873,2.98602032661438,1.2553668022155762,1.2553668022155762,0.057283129543066025,pretrained,Pretrained camera head,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem/camera_head_pretrained_best.pth,
0,7,glare,far_right,-0.23268994688987732,-1.455169439315796,1.507936716079712,-1.4736173152923584,0.010702505707740784,1.507936716079712,0.9105466604232788,0.09026819467544556,0.09021719545125961,2.973647117614746,1.2383297681808472,1.2383297681808472,0.04547674208879471,pretrained,Pretrained camera head,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem/camera_head_pretrained_best.pth,
0,8,glare,far_right,-0.23775260150432587,-1.4310760498046875,1.5114866495132446,-1.4505622386932373,0.019338786602020264,1.5114866495132446,0.9149705171585083,0.07702135294675827,0.07867938280105591,2.950648069381714,1.2087016105651855,1.2087016105651855,0.03985203802585602,pretrained,Pretrained camera head,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem/camera_head_pretrained_best.pth,
0,9,glare,far_right,-0.24356302618980408,-1.4043059349060059,1.5144808292388916,-1.4249738454818726,0.02911771833896637,1.5144808292388916,0.9016609787940979,0.06801407039165497,0.07219593226909637,2.925154685974121,1.1773977279663086,1.1773977279663086,0.03730453550815582,pretrained,Pretrained camera head,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem/camera_head_pretrained_best.pth,
