episode_idx,step,scene_name,slit_slot,x,y,z,local_x,local_y,local_z,power,exposure,gain,goal_dist,min_margin,clearance,scene_effect_mean,method,method_label,checkpoint,event
0,0,glare,far_right,-0.22608621418476105,-1.4828637838363647,1.5,-1.5,1.4901161193847656e-08,1.5,0.5,0.5,0.5,3.0,1.2799999713897705,1.2799999713897705,0.35152775049209595,dagger,DAgger-relabel pretrained camera,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem_dagger/camera_head_pretrained_best.pth,
0,1,glare,far_right,-0.22608621418476105,-1.4828637838363647,1.5,-1.5,1.4901161193847656e-08,1.5,0.6328613758087158,0.366140753030777,0.3571731448173523,3.0,1.2799999713897705,1.2799999713897705,0.34794920682907104,dagger,DAgger-relabel pretrained camera,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem_dagger/camera_head_pretrained_best.pth,
0,2,glare,far_right,-0.22610080242156982,-1.483047604560852,1.5001071691513062,-1.5001839399337769,-1.3276934623718262e-05,1.5001071691513062,0.7243994474411011,0.27746549248695374,0.2699979841709137,3.0001838207244873,1.2801839113235474,1.2801839113235474,0.31574997305870056,dagger,DAgger-relabel pretrained camera,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem_dagger/camera_head_pretrained_best.pth,
0,3,glare,far_right,-0.2264595925807953,-1.4834051132202148,1.5001771450042725,-1.500591516494751,0.00028751790523529053,1.5001771450042725,0.7878901958465576,0.21482521295547485,0.21109941601753235,3.000591516494751,1.2800906896591187,1.2800906896591187,0.22816111147403717,dagger,DAgger-relabel pretrained camera,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem_dagger/camera_head_pretrained_best.pth,
0,4,glare,far_right,-0.22713075578212738,-1.4819360971450806,1.5010777711868286,-1.4992402791976929,0.0011724382638931274,1.5010777711868286,0.8340915441513062,0.16807478666305542,0.16767315566539764,2.9992408752441406,1.2766011953353882,1.2766011953353882,0.12856389582157135,dagger,DAgger-relabel pretrained camera,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem_dagger/camera_head_pretrained_best.pth,
0,5,glare,far_right,-0.22816702723503113,-1.4777640104293823,1.5027660131454468,-1.495272159576416,0.002825692296028137,1.5027660131454468,0.8698016405105591,0.1306619942188263,0.1325506567955017,2.995274543762207,1.2694286108016968,1.2694286108016968,0.07726367563009262,dagger,DAgger-relabel pretrained camera,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem_dagger/camera_head_pretrained_best.pth,
0,6,glare,far_right,-0.23005925118923187,-1.468165397644043,1.505406379699707,-1.4860683679580688,0.006143063306808472,1.505406379699707,0.8961170315742493,0.10395118594169617,0.10719585418701172,2.986079692840576,1.2554569244384766,1.2554569244384766,0.05453839153051376,dagger,DAgger-relabel pretrained camera,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem_dagger/camera_head_pretrained_best.pth,
0,7,glare,far_right,-0.2326909601688385,-1.4552987813949585,1.5079127550125122,-1.473745346069336,0.010684013366699219,1.5079127550125122,0.915123701095581,0.08492402732372284,0.08887071907520294,2.9737751483917236,1.2385075092315674,1.2385075092315674,0.04348117485642433,dagger,DAgger-relabel pretrained camera,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem_dagger/camera_head_pretrained_best.pth,
0,8,glare,far_right,-0.237773135304451,-1.4313185214996338,1.5114513635635376,-1.4508050680160522,0.019322529435157776,1.5114513635635376,0.9278424382209778,0.07214518636465073,0.07498110830783844,2.950890302658081,1.2090128660202026,1.2090128660202026,0.03790917992591858,dagger,DAgger-relabel pretrained camera,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem_dagger/camera_head_pretrained_best.pth,
0,9,glare,far_right,-0.24360892176628113,-1.4046746492385864,1.5144381523132324,-1.4253453016281128,0.029107525944709778,1.5144381523132324,0.9247338771820068,0.06365776062011719,0.06611897796392441,2.925525665283203,1.1778531074523926,1.1778531074523926,0.0352732315659523,dagger,DAgger-relabel pretrained camera,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem_dagger/camera_head_pretrained_best.pth,
0,10,glare,far_right,-0.2523936927318573,-1.3665196895599365,1.5178146362304688,-1.388950228691101,0.04354280233383179,1.5178146362304688,0.8941398859024048,0.05847644805908203,0.06355928629636765,2.8893330097198486,1.1349526643753052,1.1349526643753052,0.03487881273031235,dagger,DAgger-relabel pretrained camera,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem_dagger/camera_head_pretrained_best.pth,
0,11,glare,far_right,-0.2644827365875244,-1.3189622163772583,1.521480679512024,-1.343758225440979,0.06266181170940399,1.521480679512024,0.8664252161979675,0.05348539352416992,0.06152030825614929,2.844529390335083,1.0834141969680786,1.0834141969680786,0.034918058663606644,dagger,DAgger-relabel pretrained camera,checkpoint/closed_loop_teacher_camera_policy_light_v3d_t60_20260510_splitstem_dagger/camera_head_pretrained_best.pth,
