scene_name,success_rate,collision_rate,goal_reach_rate,final_goal_dist,avg_speed,fill_rate,slit_slot,power_mean,exposure_mean,gain_mean,steps,stop_reason,episode_idx,method,method_label,checkpoint
glare,0.0,1.0,0.0,1.8487263917922974,0.6540037989616394,0.5670254230499268,far_left,0.5,0.5,0.5,26,collision,68,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.14633376896381378,0.5783565640449524,0.7610556483268738,left,0.5,0.5,0.5,60,timeout,69,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.054049573838710785,0.5982812643051147,0.7698471546173096,right,0.5,0.5,0.5,60,timeout,70,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.09217898547649384,0.5932228565216064,0.7860846519470215,right,0.5,0.5,0.5,60,timeout,71,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.09655341506004333,0.6299002766609192,0.7565417885780334,far_right,0.5,0.5,0.5,60,timeout,72,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.7408668994903564,0.6801052093505859,0.5206766128540039,far_left,0.5,0.5,0.5,25,collision,73,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.11163796484470367,0.5804800987243652,0.7833116054534912,left,0.5,0.5,0.5,60,timeout,74,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.8237322568893433,0.6644212007522583,0.5676894783973694,far_left,0.5,0.5,0.5,24,collision,75,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.20284506678581238,0.5951420068740845,0.775718629360199,far_left,0.5,0.5,0.5,60,timeout,76,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.1733086109161377,0.5865333080291748,0.7729215621948242,right,0.5,0.5,0.5,60,timeout,77,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.16568772494792938,0.6145581007003784,0.7710456252098083,far_right,0.5,0.5,0.5,60,timeout,78,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.13618458807468414,0.633184552192688,0.7654056549072266,far_right,0.5,0.5,0.5,60,timeout,79,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.15955966711044312,0.571781575679779,0.7876278162002563,left,0.5,0.5,0.5,60,timeout,80,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.7069469690322876,0.6598577499389648,0.5128195285797119,right,0.5,0.5,0.5,24,collision,81,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.19449391961097717,0.5975552797317505,0.7680556178092957,far_left,0.5,0.5,0.5,60,timeout,82,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.7815502882003784,0.6416351795196533,0.5453378558158875,far_left,0.5,0.5,0.5,25,collision,83,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.820081353187561,0.6806665658950806,0.5700173377990723,far_left,0.5,0.5,0.5,26,collision,84,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.12125442177057266,0.5886303186416626,0.7637924551963806,left,0.5,0.5,0.5,60,timeout,85,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.10657358169555664,0.6069605946540833,0.7793692946434021,far_right,0.5,0.5,0.5,60,timeout,86,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.7079335451126099,0.6895468831062317,0.5097919702529907,left,0.5,0.5,0.5,23,collision,87,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.1408093124628067,0.6034302115440369,0.7761068344116211,left,0.5,0.5,0.5,60,timeout,88,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,1.0,0.0,1.0,0.1800769865512848,0.5997806191444397,0.7624566555023193,far_right,0.5,0.5,0.5,60,timeout,89,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
glare,0.0,1.0,0.0,1.7900116443634033,0.6691888570785522,0.5284711122512817,far_left,0.5,0.5,0.5,25,collision,90,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth
