episode_idx,step,scene_name,slit_slot,x,y,z,local_x,local_y,local_z,power,exposure,gain,goal_dist,min_margin,clearance,scene_effect_mean,method,method_label,checkpoint,event
1,4,glare,far_left,-0.0386517159640789,-1.495288372039795,1.5001801252365112,-1.4957876205444336,0.0007055401802062988,1.5001801252365112,0.5,0.5,0.5,2.9957876205444336,1.2716646194458008,1.2716646194458008,0.35896584391593933,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,5,glare,far_left,-0.038237787783145905,-1.4891942739486694,1.5009880065917969,-1.4896849393844604,0.00044634565711021423,1.5009880065917969,0.5,0.5,0.5,2.98968505859375,1.262062668800354,1.262062668800354,0.36027902364730835,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,6,glare,far_left,-0.036786019802093506,-1.4764432907104492,1.5025148391723633,-1.4769012928009033,-0.0006814748048782349,1.5025148391723633,0.5,0.5,0.5,2.976902484893799,1.2437851428985596,1.2437851428985596,0.363233357667923,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,7,glare,far_left,-0.03381436690688133,-1.4567017555236816,1.5042303800582886,-1.4570907354354858,-0.0031513534486293793,1.5042303800582886,0.5,0.5,0.5,2.9570953845977783,1.2176005840301514,1.2176005840301514,0.3682451546192169,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,8,glare,far_left,-0.02897034026682377,-1.428937554359436,1.505885124206543,-1.4292125701904297,-0.007289474830031395,1.505885124206543,0.5,0.5,0.5,2.929227590560913,1.1827987432479858,1.1827987432479858,0.37538042664527893,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,9,glare,far_left,-0.021934229880571365,-1.3915879726409912,1.5068268775939941,-1.391696572303772,-0.013375803828239441,1.5068268775939941,0.5,0.5,0.5,2.891735553741455,1.1379445791244507,1.1379445791244507,0.3857208788394928,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,10,glare,far_left,-0.011350717395544052,-1.3404793739318848,1.5077465772628784,-1.3403359651565552,-0.02265934646129608,1.5077465772628784,0.5,0.5,0.5,2.8404366970062256,1.078493595123291,1.078493595123291,0.4001542627811432,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,11,glare,far_left,0.0014395408798009157,-1.2839816808700562,1.5088609457015991,-1.283531904220581,-0.03401220217347145,1.5088609457015991,0.5,0.5,0.5,2.7837536334991455,1.0146434307098389,1.0146434307098389,0.41688862442970276,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,12,glare,far_left,0.017318613827228546,-1.2206753492355347,1.510345220565796,-1.2198430299758911,-0.04828015714883804,1.510345220565796,0.5,0.5,0.5,2.7202911376953125,0.9449394345283508,0.9449394345283508,0.43689173460006714,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,13,glare,far_left,0.03865690156817436,-1.1443846225738525,1.5130125284194946,-1.1430355310440063,-0.06767617166042328,1.5130125284194946,0.5,0.5,0.5,2.6439340114593506,0.8624192476272583,0.8624192476272583,0.46322667598724365,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,14,glare,far_left,0.06518757343292236,-1.0572667121887207,1.5168789625167847,-1.0552725791931152,-0.0919882208108902,1.5168789625167847,0.5,0.5,0.5,2.556983709335327,0.7696161270141602,0.7696161270141602,0.4941396415233612,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,15,glare,far_left,0.09780744463205338,-0.9588547945022583,1.5218391418457031,-0.9560648798942566,-0.12210100144147873,1.5218391418457031,0.5,0.5,0.5,2.459195137023926,0.6662047505378723,0.6662047505378723,0.5285369157791138,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,16,glare,far_left,0.12983842194080353,-0.8682882189750671,1.5268158912658691,-0.8647148609161377,-0.15182408690452576,1.5268158912658691,0.5,0.5,0.5,2.3697357177734375,0.572177529335022,0.572177529335022,0.5556815266609192,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,17,glare,far_left,0.16677303612232208,-0.7703368663787842,1.5323468446731567,-0.7658580541610718,-0.18626192212104797,1.5323468446731567,0.5,0.5,0.5,2.273730993270874,0.4716641306877136,0.4716641306877136,0.5858069658279419,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,18,glare,far_left,0.20655199885368347,-0.6706833839416504,1.5375865697860718,-0.6652275323867798,-0.22349996864795685,1.5375865697860718,0.5,0.5,0.5,2.1770565509796143,0.3702850043773651,0.3702850043773651,0.6283802390098572,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,19,glare,far_left,0.24540463089942932,-0.5769656896591187,1.5419487953186035,-0.5705543160438538,-0.2599625885486603,1.5419487953186035,0.5,0.5,0.5,2.0872316360473633,0.27563005685806274,0.27563005685806274,0.6840710043907166,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,20,glare,far_left,0.28504395484924316,-0.48313820362091064,1.5452569723129272,-0.47575145959854126,-0.29720887541770935,1.5452569723129272,0.5,0.5,0.5,1.9984931945800781,0.18151363730430603,0.18151363730430603,0.7613451480865479,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,21,glare,far_left,0.3191957473754883,-0.4022306501865387,1.5468823909759521,-0.39400357007980347,-0.32929715514183044,1.5468823909759521,0.5,0.5,0.5,1.9229882955551147,0.1007799506187439,0.1007799506187439,0.8473787903785706,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,22,glare,far_left,0.35207200050354004,-0.32222381234169006,1.5474274158477783,-0.31318843364715576,-0.3601331412792206,1.5474274158477783,0.5,0.5,0.5,1.8492152690887451,0.024501657113432884,0.024501657113432884,0.877439558506012,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
1,23,glare,far_left,0.38659510016441345,-0.23173275589942932,1.5467090606689453,-0.2218507081270218,-0.3923494815826416,1.5467090606689453,0.5,0.5,0.5,1.766603946685791,0.0009999965550377965,0.0009999965550377965,0.877439558506012,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,collision_after_run
2,0,glare,far_left,0.3842537999153137,-1.4499479532241821,1.5,-1.5,0.0,1.5,0.5,0.5,0.5,3.0,1.2799999713897705,1.2799999713897705,0.3557851016521454,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,1,glare,far_left,0.3842537999153137,-1.4499479532241821,1.5,-1.5,0.0,1.5,0.5,0.5,0.5,3.0,1.2799911499023438,1.2799911499023438,0.3557851016521454,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,2,glare,far_left,0.3841833174228668,-1.4499419927597046,1.4994242191314697,-1.4999762773513794,6.660819053649902e-05,1.4994242191314697,0.5,0.5,0.5,2.999976396560669,1.2799092531204224,1.2799092531204224,0.3558151125907898,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,3,glare,far_left,0.38390377163887024,-1.449890375137329,1.4990322589874268,-1.4998546838760376,0.0003235936164855957,1.4990322589874268,0.5,0.5,0.5,2.9998550415039062,1.2790460586547852,1.2790460586547852,0.3565337359905243,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,4,glare,far_left,0.38315442204475403,-1.4481350183486938,1.4995616674423218,-1.497965931892395,0.0005982816219329834,1.4995616674423218,0.5,0.5,0.5,2.9979660511016846,1.2747561931610107,1.2747561931610107,0.3570321500301361,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,5,glare,far_left,0.3818211853504181,-1.4418420791625977,1.5019397735595703,-1.4915415048599243,0.00027498602867126465,1.5019397735595703,0.5,0.5,0.5,2.991542100906372,1.2640048265457153,1.2640048265457153,0.35838577151298523,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,6,glare,far_left,0.38030725717544556,-1.429075837135315,1.5055121183395386,-1.4788132905960083,-0.0015319585800170898,1.5055121183395386,0.5,0.5,0.5,2.978818893432617,1.2455936670303345,1.2455936670303345,0.36119481921195984,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,7,glare,far_left,0.378982812166214,-1.4109817743301392,1.509322166442871,-1.4609837532043457,-0.004886806011199951,1.509322166442871,0.5,0.5,0.5,2.9610025882720947,1.2220345735549927,1.2220345735549927,0.3650631308555603,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,8,glare,far_left,0.3779742121696472,-1.3838728666305542,1.5134857892990112,-1.4345210790634155,-0.01085636019706726,1.5134857892990112,0.5,0.5,0.5,2.9345719814300537,1.1890314817428589,1.1890314817428589,0.3713059723377228,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,9,glare,far_left,0.3777475953102112,-1.349025011062622,1.5172810554504395,-1.4007779359817505,-0.01956421136856079,1.5172810554504395,0.5,0.5,0.5,2.900895595550537,1.1488031148910522,1.1488031148910522,0.3794690668582916,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,10,glare,far_left,0.37894320487976074,-1.2966406345367432,1.5213096141815186,-1.3504477739334106,-0.03413921594619751,1.5213096141815186,0.5,0.5,0.5,2.85073184967041,1.091020107269287,1.091020107269287,0.3919352889060974,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,11,glare,far_left,0.3812888264656067,-1.2416845560073853,1.5245972871780396,-1.297926425933838,-0.05048459768295288,1.5245972871780396,0.5,0.5,0.5,2.798489809036255,1.0324203968048096,1.0324203968048096,0.4050055742263794,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,12,glare,far_left,0.38555455207824707,-1.1708035469055176,1.5279887914657593,-1.2305033206939697,-0.0727655291557312,1.5279887914657593,0.5,0.5,0.5,2.7316160202026367,0.9589972496032715,0.9589972496032715,0.4217386543750763,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,13,glare,far_left,0.3918147683143616,-1.0973881483078003,1.530470371246338,-1.161141276359558,-0.09762361645698547,1.530470371246338,0.5,0.5,0.5,2.6631057262420654,0.8847546577453613,0.8847546577453613,0.4379555881023407,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,14,glare,far_left,0.4013866186141968,-1.0096919536590576,1.5320982933044434,-1.0788233280181885,-0.12934115529060364,1.5320982933044434,0.5,0.5,0.5,2.5822646617889404,0.7978956699371338,0.7978956699371338,0.45480862259864807,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,15,glare,far_left,0.4128273129463196,-0.9237174391746521,1.5325772762298584,-0.998648464679718,-0.16242413222789764,1.5325772762298584,0.5,0.5,0.5,2.504133939743042,0.7144999504089355,0.7144999504089355,0.468335896730423,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,16,glare,far_left,0.42554807662963867,-0.8418805599212646,1.5324137210845947,-0.9228009581565857,-0.1956845074892044,1.5324137210845947,0.5,0.5,0.5,2.4309070110321045,0.63636314868927,0.63636314868927,0.4837305247783661,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,17,glare,far_left,0.4438858926296234,-0.7387542128562927,1.5316537618637085,-0.8278132677078247,-0.2398282140493393,1.5316537618637085,0.5,0.5,0.5,2.3403491973876953,0.5394107699394226,0.5394107699394226,0.5097668766975403,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,18,glare,far_left,0.4602946937084198,-0.6561299562454224,1.5302284955978394,-0.7521494626998901,-0.2768552899360657,1.5302284955978394,0.5,0.5,0.5,2.269303798675537,0.46293672919273376,0.46293672919273376,0.5370600819587708,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,19,glare,far_left,0.47944721579551697,-0.5670920014381409,1.5281074047088623,-0.6709888577461243,-0.3181774914264679,1.5281074047088623,0.5,0.5,0.5,2.1943609714508057,0.3814584016799927,0.3814584016799927,0.5757579207420349,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,20,glare,far_left,0.5018896460533142,-0.4676416218280792,1.5250335931777954,-0.5806059837341309,-0.3653471767902374,1.5250335931777954,0.5,0.5,0.5,2.1125876903533936,0.2911337614059448,0.2911337614059448,0.6343590021133423,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,21,glare,far_left,0.526491641998291,-0.362419456243515,1.5212849378585815,-0.48519718647003174,-0.4160829484462738,1.5212849378585815,0.5,0.5,0.5,2.028444290161133,0.19600926339626312,0.19600926339626312,0.7218298316001892,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,22,glare,far_left,0.5475183725357056,-0.27215638756752014,1.517931580543518,-0.4033324122428894,-0.45953068137168884,1.517931580543518,0.5,0.5,0.5,1.9581022262573242,0.11431675404310226,0.11431675404310226,0.8229621648788452,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,23,glare,far_left,0.5654612183570862,-0.19071856141090393,1.5149766206741333,-0.3292083740234375,-0.4977366626262665,1.5149766206741333,0.5,0.5,0.5,1.8957767486572266,0.04414060339331627,0.04414060339331627,0.8825894594192505,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
2,24,glare,far_left,0.5839282870292664,-0.09560806304216385,1.511724591255188,-0.24200224876403809,-0.5399519205093384,1.511724591255188,0.5,0.5,0.5,1.8238030672073364,0.0009999823523685336,0.0009999823523685336,0.8825894594192505,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,collision_after_run
3,0,glare,far_right,-1.4945656061172485,0.12756867706775665,1.5,-1.5,0.0,1.5,0.5,0.5,0.5,3.0,1.2799999713897705,1.2799999713897705,0.35739046335220337,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,1,glare,far_right,-1.4945656061172485,0.12756867706775665,1.5,-1.5,0.0,1.5,0.5,0.5,0.5,3.0,1.2798988819122314,1.2798988819122314,0.35739046335220337,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,2,glare,far_right,-1.4943535327911377,0.12738700211048126,1.4997957944869995,-1.4997732639312744,-0.00016298890113830566,1.4997957944869995,0.5,0.5,0.5,2.9997735023498535,1.2794103622436523,1.2794103622436523,0.3574630320072174,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,3,glare,far_right,-1.4937342405319214,0.12707293033599854,1.4995200634002686,-1.4991295337677002,-0.000423237681388855,1.4995200634002686,0.5,0.5,0.5,2.9991295337677,1.2778881788253784,1.2778881788253784,0.35834914445877075,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,4,glare,far_right,-1.491589069366455,0.12727397680282593,1.4999973773956299,-1.4970091581344604,-4.048645496368408e-05,1.4999973773956299,0.5,0.5,0.5,2.99700927734375,1.2736152410507202,1.2736152410507202,0.35894182324409485,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,5,glare,far_right,-1.4848322868347168,0.1283264458179474,1.5018484592437744,-1.4903664588928223,0.001582801342010498,1.5018484592437744,0.5,0.5,0.5,2.9903674125671387,1.2625619173049927,1.2625619173049927,0.36047425866127014,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,6,glare,far_right,-1.4688178300857544,0.13099633157253265,1.5052646398544312,-1.4746370315551758,0.005604982376098633,1.5052646398544312,0.5,0.5,0.5,2.974646806716919,1.2397887706756592,1.2397887706756592,0.3643355965614319,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,7,glare,far_right,-1.4483153820037842,0.13459044694900513,1.508247971534729,-1.4545146226882935,0.010929718613624573,1.508247971534729,0.5,0.5,0.5,2.9545464515686035,1.2132514715194702,1.2132514715194702,0.3695637881755829,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,8,glare,far_right,-1.4188884496688843,0.13982053101062775,1.511315107345581,-1.425639033317566,0.018643483519554138,1.511315107345581,0.5,0.5,0.5,2.92572021484375,1.177448034286499,1.177448034286499,0.3771713376045227,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,9,glare,far_right,-1.3761249780654907,0.14781703054904938,1.5144709348678589,-1.383710503578186,0.030247867107391357,1.5144709348678589,0.5,0.5,0.5,2.8839056491851807,1.12776780128479,1.12776780128479,0.3888561427593231,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,10,glare,far_right,-1.3327040672302246,0.1562640219926834,1.5165472030639648,-1.34116530418396,0.04235702008008957,1.5165472030639648,0.5,0.5,0.5,2.841529130935669,1.079027533531189,1.079027533531189,0.40124648809432983,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,11,glare,far_right,-1.2685953378677368,0.16904716193675995,1.518311858177185,-1.2783759832382202,0.06054602563381195,1.518311858177185,0.5,0.5,0.5,2.7790958881378174,1.0088779926300049,1.0088779926300049,0.4207864999771118,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,12,glare,far_right,-1.192915439605713,0.1849355548620224,1.5190578699111938,-1.2043216228485107,0.08281310647726059,1.5190578699111938,0.5,0.5,0.5,2.7056562900543213,0.9278699159622192,0.9278699159622192,0.4464034140110016,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,13,glare,far_right,-1.1162586212158203,0.20205852389335632,1.5193893909454346,-1.1293987035751343,0.10639338195323944,1.5193893909454346,0.5,0.5,0.5,2.6316215991973877,0.8474888801574707,0.8474888801574707,0.4756734073162079,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,14,glare,far_right,-1.0389424562454224,0.22017315030097961,1.5194611549377441,-1.0539032220840454,0.131017804145813,1.5194611549377441,0.5,0.5,0.5,2.55733585357666,0.7676592469215393,0.7676592469215393,0.5090294480323792,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
3,15,glare,far_right,-0.9636879563331604,0.23868006467819214,1.5196424722671509,-0.980495274066925,0.15585774183273315,1.5196424722671509,0.5,0.5,0.5,2.485464572906494,0.6909038424491882,0.6909038424491882,0.5451793074607849,fixed,Fixed camera,checkpoint/2026-05-09-22-32-06/checkpoint0014.pth,
