scene,slot,step,setting,power,exposure,gain,policy_power,policy_exposure,policy_gain,ctl_dt,goal_dist,clearance,collided,x,y,z,local_x,local_y,local_z,look_target_x,look_target_y,look_target_z,look_target_local_x,look_target_local_y,look_target_local_z,geometry_kind,wall_x,back_wall_x,slit_center_y,slit_half_y,wall_half_z,goal_local_x,goal_local_y,camera_forward_x,camera_forward_y,camera_forward_z,fill_rate,quality_mean,invalid_rate,scene_effect_mean,scene_mask_mean,slit_cue_mask_mean,key_cue_artifact_mean,front_wall_hit_mean,back_wall_hit_mean,scene_mask_on_back_wall_mean,glare_invalid_rate,glare_quality_mean,local_mask_area,local_fill,local_depth_mean,local_depth_std,local_quality_mean,local_front_fill,local_front_area,slit_neighbor_front_band_fill,slit_neighbor_front_band_area,slit_neighbor_front_masked_fill,slit_neighbor_front_unmasked_fill,far_slit_fill,far_slit_clean_depth_fill,far_slit_area,far_slit_center_fill,far_slit_center_clean_depth_fill,far_slit_center_area,far_slit_edge_fill,far_slit_edge_clean_depth_fill,far_slit_edge_area,slit_adjacent_front_fill,slit_adjacent_front_area,slit_adjacent_front_quality_mean,clean_slit_shortcut,visible_slit_body_shortcut,whole_slit_black_flag,clean_slit_edge_shortcut,visible_slit_edge_shortcut,valid_separator_band_shortcut,local_edge_area,local_edge_fill,local_edge_quality_mean,panel,method,method_label,column_idx,reference_step,source_step,reference_local_x,source_policy_power,source_policy_exposure,source_policy_gain,scene_name
glare,far_right,26,randfix,0.7201593518257141,0.36766287684440613,0.29706576466560364,0.7667639851570129,0.027678608894348145,0.05966245010495186,0.06704546604779374,1.8558566570281982,0.03898702561855316,0.0,-0.29362180829048157,0.47647592425346375,1.5097792148590088,-0.29362180829048157,0.47647592425346375,1.5097792148590088,0.9461144208908081,0.32284170389175415,1.553946614265442,0.9461144208908081,0.32284170389175415,1.553946614265442,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9917889833450317,-0.12290738523006439,0.035333964973688126,0.027922453358769417,0.013461757451295853,0.9720775485038757,0.9627665281295776,0.7833361029624939,0.7818865180015564,0.7193356156349182,0.43914106488227844,0.06552058458328247,0.05877184495329857,0.9892750382423401,0.005106150172650814,1.0,0.027922453703703703,0.21761669218540192,0.003978395368903875,0.013461757451295853,0.055048488305761555,0.5072337962962963,0.0,0.10923032407407407,0.0,0.0,0.0,0.0,0.4927662037037037,0.0,0.0,0.4704861111111111,0.0,0.0,0.02228009259259259,0.0,0.02228009259259259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07667824074074074,0.0,0.0,same_pose,randfix,Random fixed,3,26,23,-0.29362180829048157,0.7201593518257141,0.36766287684440613,0.29706576466560364,glare
glare,far_right,26,flightonly,0.7667639851570129,0.027678608894348145,0.05966245010495186,0.7667639851570129,0.027678608894348145,0.05966245010495186,0.06704546604779374,1.8558566570281982,0.03898702561855316,0.0,-0.29362180829048157,0.47647592425346375,1.5097792148590088,-0.29362180829048157,0.47647592425346375,1.5097792148590088,0.9461144208908081,0.32284170389175415,1.553946614265442,0.9461144208908081,0.32284170389175415,1.553946614265442,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9917889833450317,-0.12290738523006439,0.035333964973688126,0.9995659589767456,0.79190993309021,0.0004340277810115367,0.08092726022005081,0.7833361029624939,0.7818865180015564,0.02892274782061577,0.43914106488227844,0.06552058458328247,0.05877184495329857,0.0003293809713795781,0.763802170753479,1.0,0.9995659722222222,1.4239431619644165,1.1999738216400146,0.79190993309021,1.0,0.5072337962962963,1.0,0.10923032407407407,1.0,0.0,0.9991192014092778,0.9979448032883147,0.4927662037037037,1.0,0.9996924969249692,0.4704861111111111,0.9805194805194806,0.961038961038961,0.02228009259259259,1.0,0.02228009259259259,0.9156216979026794,0.0,0.0,0.0,0.0,0.0,0.9991192014092778,0.07667824074074074,0.9943396226415094,0.8020758628845215,same_pose,flightonly,Ours,3,26,26,-0.29362180829048157,0.7667639851570129,0.027678608894348145,0.05966245010495186,glare
glare,far_right,27,fixed,0.5,0.5,0.5,0.7653968930244446,0.02803591638803482,0.06119120866060257,0.07621858527613384,1.7884738445281982,0.005737041588872671,0.0,-0.21917366981506348,0.4929707944393158,1.507766842842102,-0.21917366981506348,0.4929707944393158,1.507766842842102,1.0183861255645752,0.32256171107292175,1.5514328479766846,1.0183861255645752,0.32256171107292175,1.5514328479766846,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9900478720664978,-0.13632726669311523,0.03493279591202736,0.0212673619389534,0.01036578044295311,0.9787326455116272,0.9650207161903381,0.7599310278892517,0.7524548768997192,0.6922584772109985,0.364252507686615,0.08037146180868149,0.07014977186918259,0.9924399256706238,0.0036356186028569937,1.0,0.021267361111111112,0.13627152144908905,0.002594281919300556,0.01036578044295311,0.05376737381126555,0.39554398148148145,0.0,0.06105324074074074,0.0,0.0,0.0,0.0,0.6044560185185185,0.0,0.0,0.5894097222222222,0.0,0.0,0.015046296296296295,0.0,0.014756944444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02980324074074074,0.0,0.0,same_pose,fixed,Fixed,4,27,28,-0.21917366981506348,0.5,0.5,0.5,glare
glare,far_right,27,randfix,0.7201593518257141,0.36766287684440613,0.29706576466560364,0.7653968930244446,0.02803591638803482,0.06119120866060257,0.07621858527613384,1.7884738445281982,0.005737041588872671,0.0,-0.21917366981506348,0.4929707944393158,1.507766842842102,-0.21917366981506348,0.4929707944393158,1.507766842842102,1.0183861255645752,0.32256171107292175,1.5514328479766846,1.0183861255645752,0.32256171107292175,1.5514328479766846,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9900478720664978,-0.13632726669311523,0.03493279591202736,0.04152199253439903,0.020462844520807266,0.9584780335426331,0.955635666847229,0.7599310278892517,0.7524548768997192,0.6922584772109985,0.364252507686615,0.08037146180868149,0.07014977186918259,0.983942449092865,0.007807563524693251,1.0,0.04152199074074074,0.13530629873275757,0.002556400839239359,0.020462844520807266,0.1049743964886613,0.39554398148148145,0.0,0.06105324074074074,0.0,0.0,0.0,0.0,0.6044560185185185,0.0,0.0,0.5894097222222222,0.0,0.0,0.015046296296296295,0.0,0.014756944444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02980324074074074,0.0,0.0,same_pose,randfix,Random fixed,4,27,24,-0.21917366981506348,0.7201593518257141,0.36766287684440613,0.29706576466560364,glare
glare,far_right,27,flightonly,0.7653968930244446,0.02803591638803482,0.06119120866060257,0.7653968930244446,0.02803591638803482,0.06119120866060257,0.07621858527613384,1.7884738445281982,0.005737041588872671,0.0,-0.21917366981506348,0.4929707944393158,1.507766842842102,-0.21917366981506348,0.4929707944393158,1.507766842842102,1.0183861255645752,0.32256171107292175,1.5514328479766846,1.0183861255645752,0.32256171107292175,1.5514328479766846,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9900478720664978,-0.13632726669311523,0.03493279591202736,0.9998553395271301,0.755691647529602,0.00014467592700384557,0.08331508934497833,0.7599310278892517,0.7524548768997192,0.028345881029963493,0.364252507686615,0.08037146180868149,0.07014977186918259,0.00010102352098328993,0.7215452194213867,1.0,0.9998553240740741,1.620808482170105,1.1647824048995972,0.755691647529602,1.0,0.39554398148148145,1.0,0.06105324074074074,1.0,0.0,0.9997606510292005,0.9547630445189086,0.6044560185185185,1.0,0.966372115856652,0.5894097222222222,0.9903846153846154,0.5,0.015046296296296295,1.0,0.014756944444444444,0.9346988201141357,0.0,0.0,0.0,0.0,0.0,0.9997606510292005,0.02980324074074074,0.9951456310679612,0.6837478280067444,same_pose,flightonly,Ours,4,27,27,-0.21917366981506348,0.7653968930244446,0.02803591638803482,0.06119120866060257,glare
glare,far_right,12,fixed,0.5,0.5,0.5,0.5,0.5,0.5,0.09832849806955056,2.730996608734131,0.9566060304641724,0.0,-1.2291755676269531,0.0975293517112732,1.5207793712615967,-1.2291755676269531,0.0975293517112732,1.5207793712615967,0.01996934413909912,0.09324770420789719,1.4747484922409058,0.01996934413909912,0.09324770420789719,1.4747484922409058,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9993159174919128,-0.003425315488129854,-0.03682469576597214,0.6041666865348816,0.5535945892333984,0.3958333432674408,0.435202956199646,0.32636144757270813,0.32352307438850403,0.29764121770858765,0.7228336930274963,0.015819331631064415,0.015513347461819649,0.9448655843734741,0.0366816520690918,0.5208333333333334,0.24,1.129564881324768,0.014838837087154388,0.15974853932857513,0.3070362473347548,0.4071180555555556,0.0,0.02155671296296296,0.0,0.0,0.0,0.0,0.003616898148148148,0.0,0.0,0.0027488425925925927,0.0,0.0,0.0008680555555555555,0.0,0.0014467592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046296296296296294,0.0,0.0,own_pose,fixed,Fixed,0,12,12,-1.2291755676269531,,,,glare
glare,far_right,18,fixed,0.5,0.5,0.5,0.5,0.5,0.5,0.07665258976841331,2.23950457572937,0.42156168818473816,0.0,-0.7143556475639343,0.33399489521980286,1.5213770866394043,-0.7143556475639343,0.33399489521980286,1.5213770866394043,0.533335268497467,0.268282413482666,1.559448003768921,0.533335268497467,0.268282413482666,1.559448003768921,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9981527328491211,-0.05256999284029007,0.03045668452978134,0.35951969027519226,0.31680023670196533,0.6404803395271301,0.672439455986023,0.5303294658660889,0.5273215174674988,0.4851358234882355,0.644528865814209,0.028797537088394165,0.028022581711411476,0.970151960849762,0.020968908444046974,0.7491319444444444,0.14503669370413286,0.6261230707168579,0.007182307541370392,0.09974292665719986,0.20513520895930074,0.5296585648148148,0.0,0.008680555555555556,0.0,0.0,0.0,0.0,0.0028935185185185184,0.0,0.0,0.0026041666666666665,0.0,0.0,0.00028935185185185184,0.0,0.0005787037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047453703703703706,0.0,0.0,own_pose,fixed,Fixed,1,18,18,-0.7143556475639343,,,,glare
glare,far_right,22,fixed,0.5,0.5,0.5,0.5,0.5,0.5,0.08724819151691147,1.9198856353759766,0.09693154692649841,0.0,-0.35863587260246277,0.48086246848106384,1.5143005847930908,-0.35863587260246277,0.48086246848106384,1.5143005847930908,0.8824350833892822,0.3403879404067993,1.564397931098938,0.8824350833892822,0.3403879404067993,1.564397931098938,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9928568005561829,-0.11237962543964386,0.04007788747549057,0.0069444444961845875,0.0033939634449779987,0.9930555820465088,0.978486180305481,0.7972784042358398,0.7966902256011963,0.7329549193382263,0.5081477165222168,0.05545975640416145,0.05082995072007179,0.997945249080658,0.0009939491283148527,1.0,0.006944444444444444,0.29335010051727295,0.001007620943710208,0.0033939634449779987,0.011913626209977662,0.5828993055555556,0.0,0.11140046296296297,0.0,0.0,0.0,0.0,0.4171006944444444,0.0,0.0,0.39482060185185186,0.0,0.0,0.02228009259259259,0.0,0.02228009259259259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09259259259259259,0.0,0.0,own_pose,fixed,Fixed,2,22,22,-0.35863587260246277,,,,glare
glare,far_right,25,fixed,0.5,0.5,0.5,0.5,0.5,0.5,0.08498183854463841,1.6879918575286865,0.026325376704335213,0.0,-0.10049479454755783,0.5363245010375977,1.509435772895813,-0.10049479454755783,0.5363245010375977,1.509435772895813,1.1317992210388184,0.33418136835098267,1.5650246143341064,1.1317992210388184,0.33418136835098267,1.5650246143341064,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9858351349830627,-0.16171450912952423,0.04447103291749954,0.0047743055038154125,0.0022679357789456844,0.995225727558136,0.9800143837928772,0.5238825678825378,0.5176937580108643,0.47627830505371094,0.18299910426139832,0.10778393596410751,0.05867293104529381,0.9974077343940735,0.0012254146859049797,1.0,0.004774305555555556,0.14803394675254822,0.003972924314439297,0.0022679357789456844,0.025210084033613446,0.18938078703703703,0.0,0.05931712962962963,0.0,0.0,0.0,0.0,0.8106192129629629,0.0,0.0,0.7987557870370371,0.0,0.0,0.011863425925925927,0.0,0.011863425925925927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.023726851851851853,0.0,0.0,own_pose,fixed,Fixed,3,25,25,-0.10049479454755783,,,,glare
glare,far_right,28,fixed,0.5,0.5,0.5,0.5,0.5,0.5,0.08585813393141115,1.4299863576889038,0.03247462213039398,0.0,0.1700449436903,0.5254334211349487,1.5004260540008545,0.1700449436903,0.5254334211349487,1.5004260540008545,1.390120267868042,0.2621186077594757,1.5681143999099731,1.390120267868042,0.2621186077594757,1.5681143999099731,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9760602712631226,-0.21065184473991394,0.05415067821741104,1.0,0.911568820476532,0.0,0.004708399530500174,0.0016954632010310888,0.00167506851721555,0.0015410631895065308,0.0,0.13296490907669067,0.00022543713566847146,0.0,0.9102403521537781,1.0,1.0,2.33095383644104,0.24282854795455933,0.911568820476532,1.0,0.4435763888888889,0.0,0.0,0.0,0.0,1.0,0.948756593820648,0.1919849537037037,1.0,0.948756593820648,0.1919849537037037,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,own_pose,fixed,Fixed,4,28,28,0.1700449436903,,,,glare
glare,far_right,12,randfix,0.7201593518257141,0.36766287684440613,0.29706576466560364,0.7201593518257141,0.36766287684440613,0.29706576466560364,0.0946892268102427,2.7380268573760986,0.9621778726577759,0.0,-1.2351775169372559,0.12185657024383545,1.5273218154907227,-1.2351775169372559,0.12185657024383545,1.5273218154907227,0.013809800148010254,0.11179368197917938,1.4780348539352417,0.013809800148010254,0.11179368197917938,1.4780348539352417,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9991898536682129,-0.008050313219428062,-0.03942955285310745,0.6061921119689941,0.5611018538475037,0.39380788803100586,0.4243040084838867,0.3256245255470276,0.322653204202652,0.29684096574783325,0.7203445434570312,0.015712518244981766,0.015435349196195602,0.9433774352073669,0.03996537625789642,0.5208333333333334,0.24388888888888888,1.133954405784607,0.01640443131327629,0.17242568731307983,0.31402002861230327,0.4045138888888889,0.0,0.021701388888888888,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.003761574074074074,0.0,0.0,0.0008680555555555555,0.0,0.001591435185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,0.0,own_pose,randfix,Random fixed,0,12,12,-1.2351775169372559,,,,glare
glare,far_right,18,randfix,0.7201593518257141,0.36766287684440613,0.29706576466560364,0.7201593518257141,0.36766287684440613,0.29706576466560364,0.07301331850910545,2.2607927322387695,0.4399653375148773,0.0,-0.7342246770858765,0.34466472268104553,1.5250864028930664,-0.7342246770858765,0.34466472268104553,1.5250864028930664,0.5131222009658813,0.2699528932571411,1.557395339012146,0.5131222009658813,0.2699528932571411,1.557395339012146,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9978775382041931,-0.05976947769522667,0.025847114622592926,0.36820024251937866,0.3266116976737976,0.6317997574806213,0.6610179543495178,0.5237846970558167,0.5208377838134766,0.4791707694530487,0.6462031006813049,0.028335489332675934,0.027567347511649132,0.9662467837333679,0.02374853380024433,0.7488425925925926,0.1562982998454405,0.647631049156189,0.00674971891567111,0.11038845777511597,0.21965788759163726,0.5328414351851852,0.0,0.008680555555555556,0.0,0.0,0.0,0.0,0.0028935185185185184,0.0,0.0,0.0026041666666666665,0.0,0.0,0.00028935185185185184,0.0,0.0005787037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04774305555555555,0.0,0.0,own_pose,randfix,Random fixed,1,18,18,-0.7342246770858765,,,,glare
glare,far_right,22,randfix,0.7201593518257141,0.36766287684440613,0.29706576466560364,0.7201593518257141,0.36766287684440613,0.29706576466560364,0.08360892025760361,1.9451411962509155,0.11244335025548935,0.0,-0.3889245390892029,0.46383607387542725,1.519860863685608,-0.3889245390892029,0.46383607387542725,1.519860863685608,0.8521408438682556,0.3223612308502197,1.567206859588623,0.8521408438682556,0.3223612308502197,1.567206859588623,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9928523302078247,-0.11317986249923706,0.03787679225206375,0.07190393656492233,0.038412850350141525,0.9280960559844971,0.9412439465522766,0.7608280181884766,0.760356605052948,0.699528157711029,0.5215430855751038,0.05238186940550804,0.04826085641980171,0.9804947972297668,0.010174539871513844,1.0,0.07190393518518519,0.3187844157218933,0.005937766749411821,0.038412850350141525,0.11864406779661017,0.6060474537037037,0.0,0.1115451388888889,0.0,0.0,0.0,0.0,0.3939525462962963,0.0,0.0,0.3715277777777778,0.0,0.0,0.022424768518518517,0.0,0.022424768518518517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08883101851851852,0.0,0.0,own_pose,randfix,Random fixed,2,22,22,-0.3889245390892029,,,,glare
glare,far_right,23,randfix,0.7201593518257141,0.36766287684440613,0.29706576466560364,0.7201593518257141,0.36766287684440613,0.29706576466560364,0.0653921586446453,1.8582227230072021,0.04071919992566109,0.0,-0.2937612235546112,0.48485520482063293,1.5181090831756592,-0.2937612235546112,0.48485520482063293,1.5181090831756592,0.9448543787002563,0.32374775409698486,1.5668513774871826,0.9448543787002563,0.32374775409698486,1.5668513774871826,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9908924698829651,-0.12888596951961517,0.038993872702121735,0.017505787312984467,0.008743377402424812,0.9824942350387573,0.9676685929298401,0.7848836183547974,0.7835631966590881,0.7208781838417053,0.4434337019920349,0.06542443484067917,0.058147553354501724,0.9934337735176086,0.0032259654253721237,1.0,0.01750578703703704,0.22154390811920166,0.0032038285862654448,0.008743377402424812,0.03446311592138992,0.5079571759259259,0.0,0.11226851851851852,0.0,0.0,0.0,0.0,0.49204282407407407,0.0,0.0,0.46947337962962965,0.0,0.0,0.022569444444444444,0.0,0.022569444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07103587962962964,0.0,0.0,own_pose,randfix,Random fixed,3,23,23,-0.2937612235546112,,,,glare
glare,far_right,24,randfix,0.7201593518257141,0.36766287684440613,0.29706576466560364,0.7201593518257141,0.36766287684440613,0.29706576466560364,0.07307378642588322,1.7900649309158325,0.004988856613636017,0.0,-0.21966953575611115,0.49678805470466614,1.5164470672607422,-0.21966953575611115,0.49678805470466614,1.5164470672607422,1.0166140794754028,0.31939756870269775,1.5677838325500488,1.0166140794754028,0.31939756870269775,1.5677838325500488,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9890269041061401,-0.14191238582134247,0.04106943681836128,0.0360243059694767,0.018101170659065247,0.963975727558136,0.9576507806777954,0.75403892993927,0.7472156882286072,0.6874384880065918,0.3648271858692169,0.08048686385154724,0.06920461356639862,0.9861335754394531,0.006823962554335594,1.0,0.03602430555555555,0.13780063390731812,0.0030659132171422243,0.018101170659065247,0.09127565982404692,0.39467592592592593,0.0,0.0642361111111111,0.0,0.0,0.0,0.0,0.6053240740740741,0.0,0.0,0.5891203703703703,0.0,0.0,0.016203703703703703,0.0,0.015914351851851853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03211805555555555,0.0,0.0,own_pose,randfix,Random fixed,4,24,24,-0.21966953575611115,,,,glare
glare,far_right,13,flightonly,0.8294504880905151,0.049003247171640396,0.059176005423069,0.8294504880905151,0.049003247171640396,0.059176005423069,0.06741311703037882,2.7272756099700928,0.9517876505851746,0.0,-1.2254167795181274,0.09848058968782425,1.5209141969680786,-1.2254167795181274,0.09848058968782425,1.5209141969680786,0.02363431453704834,0.09377336502075195,1.4724440574645996,0.02363431453704834,0.09377336502075195,1.4724440574645996,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9992408752441406,-0.003765776753425598,-0.03877607733011246,0.9950810074806213,0.842458963394165,0.004918981343507767,0.03729407489299774,0.32735103368759155,0.324517160654068,0.012464119121432304,0.7223873734474182,0.015962544828653336,0.015650305896997452,0.01442599855363369,0.7351608872413635,0.5208333333333334,0.9905555555555555,1.6769009828567505,1.0440336465835571,0.7915768623352051,1.0,0.40653935185185186,1.0,0.10850694444444445,1.0,0.0,0.9569620253164557,0.8860759493670886,0.11429398148148148,1.0,0.9125,0.09259259259259259,0.7733333333333333,0.7733333333333333,0.021701388888888888,1.0,0.021701388888888888,0.6477599143981934,0.0,0.0,0.0,0.0,0.0,0.9569620253164557,0.04600694444444445,0.8930817610062893,0.49035903811454773,own_pose,flightonly,Ours,0,13,13,-1.2254167795181274,,,,glare
glare,far_right,20,flightonly,0.7741261124610901,0.03068801760673523,0.05892755836248398,0.7741261124610901,0.03068801760673523,0.05892755836248398,0.07245372545516067,2.2639365196228027,0.4499940872192383,0.0,-0.7421926259994507,0.3123583495616913,1.520306944847107,-0.7421926259994507,0.3123583495616913,1.520306944847107,0.5055947303771973,0.248759925365448,1.5588078498840332,0.5055947303771973,0.248759925365448,1.5588078498840332,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9982298612594604,-0.05087874084711075,0.030800703912973404,0.9878472089767456,0.8678513169288635,0.01215277798473835,0.052404407411813736,0.5116758346557617,0.5087503790855408,0.018735595047473907,0.6533046364784241,0.027162060141563416,0.02649156004190445,0.022079506888985634,0.7888042330741882,0.7268518518518519,0.98328025477707,1.3385064601898193,1.1287204027175903,0.836702287197113,1.0,0.5185185185185185,1.0,0.009403935185185185,1.0,0.0,0.6428571428571429,0.6428571428571429,0.004050925925925926,0.72,0.72,0.003616898148148148,0.0,0.0,0.00043402777777777775,1.0,0.0007233796296296296,0.790614902973175,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.04716435185185185,0.7423312883435583,0.4765525758266449,own_pose,flightonly,Ours,1,20,20,-0.7421926259994507,,,,glare
glare,far_right,25,flightonly,0.770391047000885,0.027560537680983543,0.058210935443639755,0.770391047000885,0.027560537680983543,0.058210935443639755,0.07198975332620884,1.9279969930648804,0.09762471914291382,0.0,-0.3736284673213959,0.45447754859924316,1.5117930173873901,-0.3736284673213959,0.45447754859924316,1.5117930173873901,0.8681322336196899,0.3184577524662018,1.5568381547927856,0.8681322336196899,0.3184577524662018,1.5568381547927856,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9934086203575134,-0.10881584137678146,0.03603607788681984,0.9998553395271301,0.8230208158493042,0.00014467592700384557,0.07654083520174026,0.7645468711853027,0.7639957666397095,0.02769794687628746,0.506193995475769,0.054170913994312286,0.04999704286456108,0.00011373021698091179,0.7885516285896301,1.0,0.9998553240740741,1.2963080406188965,1.185362458229065,0.8230208158493042,1.0,0.5925925925925926,1.0,0.1099537037037037,1.0,0.0,0.9996448863636364,0.9996448863636364,0.4074074074074074,1.0,1.0,0.3854166666666667,0.993421052631579,0.993421052631579,0.02199074074074074,1.0,0.02199074074074074,0.8923713564872742,0.0,0.0,0.0,0.0,0.0,0.9996448863636364,0.08608217592592593,0.9983193277310924,0.8184057474136353,own_pose,flightonly,Ours,2,25,25,-0.3736284673213959,,,,glare
glare,far_right,26,flightonly,0.7667639851570129,0.027678608894348145,0.05966245010495186,0.7667639851570129,0.027678608894348145,0.05966245010495186,0.06704546604779374,1.8558566570281982,0.03898702561855316,0.0,-0.29362180829048157,0.47647592425346375,1.5097792148590088,-0.29362180829048157,0.47647592425346375,1.5097792148590088,0.9461144208908081,0.32284170389175415,1.553946614265442,0.9461144208908081,0.32284170389175415,1.553946614265442,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9917889833450317,-0.12290738523006439,0.035333964973688126,0.9995659589767456,0.79190993309021,0.0004340277810115367,0.08092726022005081,0.7833361029624939,0.7818865180015564,0.02892274782061577,0.43914106488227844,0.06552058458328247,0.05877184495329857,0.0003293809713795781,0.763802170753479,1.0,0.9995659722222222,1.4239431619644165,1.1999738216400146,0.79190993309021,1.0,0.5072337962962963,1.0,0.10923032407407407,1.0,0.0,0.9991192014092778,0.9979448032883147,0.4927662037037037,1.0,0.9996924969249692,0.4704861111111111,0.9805194805194806,0.961038961038961,0.02228009259259259,1.0,0.02228009259259259,0.9156216979026794,0.0,0.0,0.0,0.0,0.0,0.9991192014092778,0.07667824074074074,0.9943396226415094,0.8020758628845215,own_pose,flightonly,Ours,3,26,26,-0.29362180829048157,,,,glare
glare,far_right,27,flightonly,0.7653968930244446,0.02803591638803482,0.06119120866060257,0.7653968930244446,0.02803591638803482,0.06119120866060257,0.07621858527613384,1.7884738445281982,0.005737041588872671,0.0,-0.21917366981506348,0.4929707944393158,1.507766842842102,-0.21917366981506348,0.4929707944393158,1.507766842842102,1.0183861255645752,0.32256171107292175,1.5514328479766846,1.0183861255645752,0.32256171107292175,1.5514328479766846,single_wall_slit,0.0,2.5210158824920654,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.9900478720664978,-0.13632726669311523,0.03493279591202736,0.9998553395271301,0.755691647529602,0.00014467592700384557,0.08331508934497833,0.7599310278892517,0.7524548768997192,0.028345881029963493,0.364252507686615,0.08037146180868149,0.07014977186918259,0.00010102352098328993,0.7215452194213867,1.0,0.9998553240740741,1.620808482170105,1.1647824048995972,0.755691647529602,1.0,0.39554398148148145,1.0,0.06105324074074074,1.0,0.0,0.9997606510292005,0.9547630445189086,0.6044560185185185,1.0,0.966372115856652,0.5894097222222222,0.9903846153846154,0.5,0.015046296296296295,1.0,0.014756944444444444,0.9346988201141357,0.0,0.0,0.0,0.0,0.0,0.9997606510292005,0.02980324074074074,0.9951456310679612,0.6837478280067444,own_pose,flightonly,Ours,4,27,27,-0.21917366981506348,,,,glare
dark,far_right,12,fixed,0.5,0.5,0.5,0.711317777633667,0.7340201139450073,0.7245011329650879,0.09302600843861653,2.682255983352661,0.9033573269844055,0.0,-1.179432988166809,0.11894483864307404,1.5314568281173706,-1.179432988166809,0.11894483864307404,1.5314568281173706,0.06985676288604736,0.1072942465543747,1.490970253944397,0.06985676288604736,0.1072942465543747,1.490970253944397,single_wall_slit,0.0,2.0388615131378174,0.5400000214576721,0.15000000596046448,1.0,1.5,0.0,0.999431848526001,-0.009320474229753017,-0.032389238476753235,0.5435474514961243,0.5077630281448364,0.45645254850387573,0.37654390931129456,0.21233870089054108,0.33749163150787354,0.19463542103767395,0.7187052369117737,0.01563943549990654,0.0,0.9455386400222778,0.03482196107506752,0.4262152777777778,0.1544467073998642,1.0747249126434326,0.013551982119679451,0.1020125076174736,0.1544467073998642,0.4262152777777778,0.0,0.10706018518518519,0.0,0.0,0.19515151515151516,0.0,0.1193576388888889,0.2378138847858198,0.0,0.09794560185185185,0.0,0.0,0.02141203703703704,0.0,0.02141203703703704,0.0,0.0,0.16501100619226894,0.0,0.0,0.0,0.0,0.02141203703703704,0.0,0.0,same_pose,fixed,Fixed,0,12,12,-1.179432988166809,0.5,0.5,0.5,dark
