episode_idx,step_idx,scene_name,glare_level,x,y,z,speed_mps,accel_norm_mps2,power,exposure,gain,fill_rate,fill_rate_soft,scene_effect_mean,glare_quality_mean,glare_invalid_rate,glare_level_id,zone_enter_x,dist_to_goal_m,collided,method_key,method_label,condition,checkpoint,t_entry,t_minus_entry
0,10,base,,-4.9300761222839355,-0.0043960330076515675,1.4862273931503296,0.26098334789276123,0.6279053092002869,0.4149234890937805,0.468625545501709,0.1093306764960289,0.4029948115348816,0.40439367294311523,0.0,0.0,0.0,-1.0,0.0,9.930087089538574,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,11,base,,-4.9048943519592285,-0.004184480756521225,1.4838992357254028,0.3168075680732727,0.6527513861656189,0.41525113582611084,0.46448808908462524,0.11161448061466217,0.4127604365348816,0.4141536355018616,0.0,0.0,0.0,-1.0,0.0,9.904908180236816,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,12,base,,-4.873619556427002,-0.0034933341667056084,1.4813162088394165,0.3798893690109253,0.7440626621246338,0.4157734513282776,0.4598340392112732,0.1139821857213974,0.4244791865348816,0.42586129903793335,0.0,0.0,0.0,-1.0,0.0,9.873637199401855,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,13,base,,-4.838669300079346,-0.002267401199787855,1.4782665967941284,0.4420441687107086,0.7188734412193298,0.4164320230484009,0.45481839776039124,0.11622551828622818,0.4420573115348816,0.4435769319534302,0.0,0.0,0.0,-1.0,0.0,9.838693618774414,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,14,base,,-4.795438289642334,-0.0001813861890695989,1.4746636152267456,0.5054932236671448,0.6755946278572083,0.41718602180480957,0.4495496451854706,0.11843671649694443,0.4599609375,0.4615512788295746,0.0,0.0,0.0,-1.0,0.0,9.79547119140625,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,15,base,,-4.750518798828125,0.002459157258272171,1.4712505340576172,0.5595401525497437,0.6183477640151978,0.41808003187179565,0.44381073117256165,0.12062542885541916,0.4847005307674408,0.48602503538131714,0.0,0.0,0.0,-1.0,0.0,9.750561714172363,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,16,base,,-4.7072649002075195,0.005574158858507872,1.4683963060379028,0.6025932431221008,0.5556750297546387,0.4190720319747925,0.4371567964553833,0.12252373993396759,0.5113932490348816,0.5125862956047058,0.0,0.0,0.0,-1.0,0.0,9.707318305969238,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,17,base,,-4.658458709716797,0.009439829736948013,1.4657164812088013,0.6425867080688477,0.494710773229599,0.4202791452407837,0.4290566146373749,0.12418214231729507,0.5364583730697632,0.5375947952270508,0.0,0.0,0.0,-1.0,0.0,9.658524513244629,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,18,base,,-4.607400894165039,0.013646174222230911,1.4638150930404663,0.6777345538139343,0.46907806396484375,0.4217100441455841,0.4196511507034302,0.12574586272239685,0.5686849355697632,0.5695371627807617,0.0,0.0,0.0,-1.0,0.0,9.607479095458984,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,19,base,,-4.556419372558594,0.017785077914595604,1.462931513786316,0.707604706287384,0.4238775074481964,0.4233708679676056,0.40947845578193665,0.1275728940963745,0.6051432490348816,0.6040260195732117,0.0,0.0,0.0,-1.0,0.0,9.556507110595703,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,20,base,,-4.5002570152282715,0.021999014541506767,1.4630855321884155,0.7362381219863892,0.4169043302536011,0.42497289180755615,0.39928141236305237,0.1295109987258911,0.6487630605697632,0.6434833407402039,0.0,0.0,0.0,-1.0,0.0,9.500354766845703,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,21,base,,-4.443691253662109,0.025658627972006798,1.4643577337265015,0.7628377676010132,0.4003790616989136,0.42624080181121826,0.39067864418029785,0.13130711019039154,0.7041015625,0.6826459169387817,0.0,0.0,0.0,-1.0,0.0,9.443793296813965,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,22,base,,-4.380583763122559,0.029113059863448143,1.4669393301010132,0.7909491658210754,0.41667142510414124,0.42690858244895935,0.38487643003463745,0.13362640142440796,0.7623698115348816,0.6873671412467957,0.0,0.0,0.0,-1.0,0.0,9.38068675994873,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,23,base,,-4.314017295837402,0.03188980743288994,1.4710197448730469,0.8188254833221436,0.4119916558265686,0.4273027777671814,0.38140082359313965,0.13638515770435333,0.7360026240348816,0.5848284959793091,0.0,0.0,0.0,-1.0,0.0,9.314116477966309,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,24,base,,-4.244985103607178,0.034191977232694626,1.476918339729309,0.8459281325340271,0.42739060521125793,0.42706602811813354,0.3818243145942688,0.13765710592269897,0.2366536557674408,0.47773081064224243,0.0,0.0,0.0,-1.0,0.0,9.245077133178711,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,25,base,,-4.165377140045166,0.0368008017539978,1.4860507249832153,0.8745882511138916,0.43540769815444946,0.42638760805130005,0.38497719168663025,0.13748547434806824,0.0048828125,0.4973372220993042,0.0,0.0,0.0,-1.0,0.0,9.165461540222168,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
0,26,base,,-4.091856956481934,0.03949084132909775,1.4969183206558228,0.8983681201934814,0.4057014584541321,0.4256930351257324,0.38894206285476685,0.13593709468841553,0.0,0.49827954173088074,0.0,0.0,0.0,-1.0,0.0,9.09194278717041,1.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,0,base,,-5.0,0.0,1.5,0.00342267076484859,0.0911504402756691,0.4178631901741028,0.497802734375,0.36468505859375,0.3834635615348816,0.38751035928726196,0.0,0.0,0.0,-1.0,0.0,10.0,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,1,base,,-4.9994659423828125,0.00011125226592412218,1.5001282691955566,0.011336658149957657,0.10797908902168274,0.41818782687187195,0.49560546875,0.27068787813186646,0.3811849057674408,0.38343876600265503,0.0,0.0,0.0,-1.0,0.0,9.999465942382812,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,2,base,,-4.9983391761779785,0.0003528896486386657,1.5004082918167114,0.024758288636803627,0.25579190254211426,0.41782912611961365,0.493408203125,0.20675751566886902,0.3798828125,0.3817461431026459,0.0,0.0,0.0,-1.0,0.0,9.99833869934082,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,3,base,,-4.996270656585693,0.0005451755132526159,1.5013781785964966,0.045321281999349594,0.35263800621032715,0.4172118306159973,0.4913574159145355,0.16415774822235107,0.3818359375,0.38333019614219666,0.0,0.0,0.0,-1.0,0.0,9.996271133422852,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,4,base,,-4.991885662078857,0.0005798414349555969,1.503557801246643,0.07774022221565247,0.4415139853954315,0.41670647263526917,0.4888232350349426,0.13701125979423523,0.3831380307674408,0.3844144940376282,0.0,0.0,0.0,-1.0,0.0,9.991887092590332,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,5,base,,-4.985352516174316,0.0005661507602781057,1.5065393447875977,0.11434473842382431,0.5262632369995117,0.4160597622394562,0.48609715700149536,0.12062712013721466,0.3860677182674408,0.3871917724609375,0.0,0.0,0.0,-1.0,0.0,9.985355377197266,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,6,base,,-4.975954055786133,0.00029436752083711326,1.5105006694793701,0.15825337171554565,0.6330715417861938,0.41553381085395813,0.48360300064086914,0.11152027547359467,0.3902994990348816,0.39143237471580505,0.0,0.0,0.0,-1.0,0.0,9.975959777832031,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,7,base,,-4.960371494293213,-0.00035327335353940725,1.516777515411377,0.21697406470775604,0.6803331971168518,0.41509243845939636,0.48068520426750183,0.10732444375753403,0.3948567807674408,0.3958934247493744,0.0,0.0,0.0,-1.0,0.0,9.9603853225708,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,8,base,,-4.941366195678711,-0.0011259951861575246,1.5235655307769775,0.2741202116012573,0.7234858274459839,0.4148567020893097,0.4768849015235901,0.10630997270345688,0.4020182490348816,0.40428102016448975,0.0,0.0,0.0,-1.0,0.0,9.941394805908203,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,9,base,,-4.915318965911865,-0.0022941753268241882,1.5317288637161255,0.33827582001686096,0.7343950867652893,0.414764940738678,0.4726133644580841,0.10710130631923676,0.4104817807674408,0.4124152660369873,0.0,0.0,0.0,-1.0,0.0,9.91537094116211,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,10,base,,-4.8865861892700195,-0.0035864985547959805,1.5397671461105347,0.39600545167922974,0.7142881155014038,0.41477394104003906,0.46808522939682007,0.10910177230834961,0.421875,0.4243113398551941,0.0,0.0,0.0,-1.0,0.0,9.886666297912598,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,11,base,,-4.847654819488525,-0.005047264974564314,1.549290418624878,0.45907559990882874,0.6891485452651978,0.4150732159614563,0.46271824836730957,0.11158242076635361,0.439453125,0.4406673312187195,0.0,0.0,0.0,-1.0,0.0,9.8477783203125,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,12,base,,-4.804661273956299,-0.005731690675020218,1.5580130815505981,0.5174106955528259,0.6969744563102722,0.4156489074230194,0.45632463693618774,0.11439919471740723,0.4635416865348816,0.46385425329208374,0.0,0.0,0.0,-1.0,0.0,9.80483341217041,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,13,base,,-4.760477066040039,-0.005430101882666349,1.5652897357940674,0.5701204538345337,0.6928714513778687,0.4164181053638458,0.4495786428451538,0.11730477958917618,0.486328125,0.4893285632133484,0.0,0.0,0.0,-1.0,0.0,9.760697364807129,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,14,base,,-4.711197853088379,-0.003876450704410672,1.571768879890442,0.6207664608955383,0.6332244873046875,0.4173227548599243,0.4422929286956787,0.11997956037521362,0.5130208730697632,0.514614462852478,0.0,0.0,0.0,-1.0,0.0,9.711463928222656,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,15,base,,-4.660042762756348,-0.001229083864018321,1.5771235227584839,0.6648001670837402,0.5764634013175964,0.41854193806648254,0.4338237941265106,0.12240122258663177,0.5426432490348816,0.5436382293701172,0.0,0.0,0.0,-1.0,0.0,9.660350799560547,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,16,base,,-4.608519554138184,0.002259537111967802,1.5812489986419678,0.7037012577056885,0.5752007961273193,0.42005455493927,0.4243065416812897,0.12468232214450836,0.5777994990348816,0.5784600973129272,0.0,0.0,0.0,-1.0,0.0,9.60886287689209,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,17,base,,-4.545795917510986,0.007737699896097183,1.58474862575531,0.7478935718536377,0.554865837097168,0.42162609100341797,0.4138358533382416,0.12708474695682526,0.615234375,0.6143132448196411,0.0,0.0,0.0,-1.0,0.0,9.546174049377441,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,18,base,,-4.481083869934082,0.014483457431197166,1.5871134996414185,0.7899876832962036,0.5204153060913086,0.4232388734817505,0.40262454748153687,0.12942562997341156,0.6712239980697632,0.6644341945648193,0.0,0.0,0.0,-1.0,0.0,9.481494903564453,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,19,base,,-4.414902210235596,0.022183088585734367,1.588491439819336,0.8282706141471863,0.45997634530067444,0.4243677854537964,0.3912609815597534,0.1314304620027542,0.7360026240348816,0.7027472257614136,0.0,0.0,0.0,-1.0,0.0,9.415343284606934,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,20,base,,-4.343039512634277,0.03061540611088276,1.5891144275665283,0.8647463917732239,0.42253410816192627,0.42471858859062195,0.38250085711479187,0.1341155767440796,0.7926432490348816,0.6654773950576782,0.0,0.0,0.0,-1.0,0.0,9.343514442443848,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,21,base,,-4.273427963256836,0.038489844650030136,1.5890980958938599,0.8967145681381226,0.40076926350593567,0.42496415972709656,0.378273069858551,0.13603177666664124,0.4619140625,0.5130766034126282,0.0,0.0,0.0,-1.0,0.0,9.27393627166748,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,22,base,,-4.18948221206665,0.047627516090869904,1.588606834411621,0.9320449233055115,0.38036540150642395,0.4240374267101288,0.3797813653945923,0.13616463541984558,0.01106770895421505,0.4875185489654541,0.0,0.0,0.0,-1.0,0.0,9.190032005310059,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
1,23,base,,-4.122227668762207,0.05446162074804306,1.588243007659912,0.9563848376274109,0.32461392879486084,0.423095703125,0.38376685976982117,0.13523223996162415,0.0,0.49827954173088074,0.0,0.0,0.0,-1.0,0.0,9.122817039489746,1.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,0,base,,-5.0,0.0,1.5,0.0040082479827106,0.09578605741262436,0.4176434576511383,0.4976562559604645,0.3646301329135895,0.37890625,0.38016650080680847,0.0,0.0,0.0,-1.0,0.0,10.0,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,1,base,,-5.00046968460083,-0.0005841480451636016,1.499943494796753,0.012749770656228065,0.09952773153781891,0.4178142845630646,0.49550294876098633,0.2706219553947449,0.3740234375,0.37711450457572937,0.0,0.0,0.0,-1.0,0.0,10.000469207763672,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,2,base,,-5.001342296600342,-0.0014745364896953106,1.4999113082885742,0.01903901807963848,0.10225788503885269,0.4174211919307709,0.49333643913269043,0.20664727687835693,0.3727213740348816,0.3753616213798523,0.0,0.0,0.0,-1.0,0.0,10.0013427734375,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,3,base,,-5.002536773681641,-0.002900374587625265,1.500416874885559,0.02542705647647381,0.15434400737285614,0.4167798161506653,0.49130719900131226,0.16400735080242157,0.3746744990348816,0.3769156336784363,0.0,0.0,0.0,-1.0,0.0,10.00253677368164,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,4,base,,-5.003199577331543,-0.005027067381888628,1.5016381740570068,0.034331247210502625,0.18278774619102478,0.4162575900554657,0.4888613224029541,0.13696090877056122,0.3746744990348816,0.3768845200538635,0.0,0.0,0.0,-1.0,0.0,10.00320053100586,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,5,base,,-5.003069877624512,-0.0076058669947087765,1.5036909580230713,0.045263197273015976,0.24473199248313904,0.41567230224609375,0.4863435626029968,0.12068342417478561,0.375,0.37761741876602173,0.0,0.0,0.0,-1.0,0.0,10.003073692321777,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,6,base,,-5.001587390899658,-0.01033515203744173,1.5062427520751953,0.06195191293954849,0.33255213499069214,0.4152625799179077,0.4838486909866333,0.11179772764444351,0.3763020932674408,0.37891852855682373,0.0,0.0,0.0,-1.0,0.0,10.001593589782715,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,7,base,,-4.998073101043701,-0.013676505535840988,1.5101004838943481,0.08988965302705765,0.4510074257850647,0.4150490462779999,0.48100364208221436,0.10782994329929352,0.3795573115348816,0.38213643431663513,0.0,0.0,0.0,-1.0,0.0,9.998087882995605,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,8,base,,-4.992039203643799,-0.01727495715022087,1.5146183967590332,0.12274246662855148,0.49801939725875854,0.4150460362434387,0.47784024477005005,0.10704834759235382,0.3821614682674408,0.384864866733551,0.0,0.0,0.0,-1.0,0.0,9.992064476013184,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,9,base,,-4.982251167297363,-0.021293234080076218,1.520129680633545,0.16227304935455322,0.5687677264213562,0.4151904284954071,0.4746004641056061,0.10807593166828156,0.3854166865348816,0.38813316822052,0.0,0.0,0.0,-1.0,0.0,9.982294082641602,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,10,base,,-4.970006942749023,-0.024834776297211647,1.5253081321716309,0.20462225377559662,0.6804431676864624,0.4154379963874817,0.4713072180747986,0.11002205312252045,0.390625,0.393246591091156,0.0,0.0,0.0,-1.0,0.0,9.970069885253906,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,11,base,,-4.951725006103516,-0.028695303946733475,1.5310381650924683,0.2597457468509674,0.7172689437866211,0.4158310294151306,0.4676836133003235,0.11235479265451431,0.3981119990348816,0.40057438611984253,0.0,0.0,0.0,-1.0,0.0,9.951814651489258,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,12,base,,-4.92862606048584,-0.032434456050395966,1.536819577217102,0.31764280796051025,0.7269161343574524,0.4163258671760559,0.46368223428726196,0.1147567480802536,0.4059244990348816,0.4083457887172699,0.0,0.0,0.0,-1.0,0.0,9.928747177124023,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,13,base,,-4.894758224487305,-0.03676196560263634,1.543709635734558,0.3900759220123291,0.7901560664176941,0.4168919622898102,0.4594164490699768,0.11718885600566864,0.416015625,0.41844409704208374,0.0,0.0,0.0,-1.0,0.0,9.894923210144043,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,14,base,,-4.8626508712768555,-0.03972800821065903,1.549164891242981,0.44664523005485535,0.7103943228721619,0.4174347221851349,0.45489227771759033,0.11949557811021805,0.4306640625,0.43319952487945557,0.0,0.0,0.0,-1.0,0.0,9.862853050231934,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,15,base,,-4.825057029724121,-0.04228787496685982,1.5547490119934082,0.49964508414268494,0.6474137902259827,0.41810762882232666,0.44974783062934875,0.12147649377584457,0.4479166865348816,0.45057401061058044,0.0,0.0,0.0,-1.0,0.0,9.825300216674805,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
2,16,base,,-4.7834014892578125,-0.04440675675868988,1.560272216796875,0.5490362644195557,0.6249561309814453,0.41879838705062866,0.4440959393978119,0.12319272756576538,0.4684244990348816,0.4702998101711273,0.0,0.0,0.0,-1.0,0.0,9.783687591552734,0.0,ours,Ours,base,/home/zhaoguodong/work/code/DiffPhysDrone/checkpoint/2026-04-22-10-25-45/checkpoint0017.pth,-1,nan
